jmdict_id	sense	headword	reading	pos	en	bg
1310270	2	支配	しはい	n,vs,vt	control (of one's destiny, public opinion, etc.) | governing | influence | sway	влияние | контрол
1310270	3	支配	しはい	n,vs,vt	government	държавно управление
1310290	0	支部	しぶ	n,adj-no	branch | branch office | subdivision	клон | поделение
1310870	0	死者	ししゃ	n	dead person | (the) deceased | (the) dead | casualties	покойник | загинал
1311060	0	氏名	しめい	n	(full) name | identity	пълно име | самоличност
1311420	0	私立	しりつ	n,adj-no	private (establishment)	частен
1311530	0	紙	かみ	n	paper	хартия
1312690	0	資格	しかく	n	qualifications | requirements | capabilities	квалификация | изисквания
1312720	0	資源	しげん	n	resources	ресурси
1312780	0	資本	しほん	n	funds | capital	капитал | средства
1314050	0	事前	じぜん	adj-no	prior | beforehand | in advance | before the fact | ex ante	предварителен | предварително
1314370	0	事務次官	じむじかん	n	permanent vice-president | undersecretary | vice-minister	заместник-министър
1315060	0	児童	じどう	n	children | juvenile	дете | ученик
1316340	0	時点	じてん	n	point in time | occasion	момент (във времето)
1316490	0	次期	じき	n,adj-no	next term | next period	следващ мандат | следващ период
1316490	1	次期	じき	n,adj-no	next version | next release	следваща версия
1317170	0	耳	みみ	n	ear	ухо
1317170	1	耳	みみ	n	hearing	слух
1317170	2	耳	みみ	n	ear (for music, etc.)	музикален слух
1317170	3	耳	みみ	n	edge | crust | heel (of bread or cheese) | selvedge (of woven fabric) | selvage	кора (на хляб) | ръб (на плат)
1317170	4	耳	みみ	n	ear (of a pot, jug, etc.) | handle	дръжка (на съд)
1317850	0	自社	じしゃ	n	one's company | company one works for	собствена фирма
1317850	1	自社	じしゃ	adj-f	in-house | belonging to the company	вътрешнофирмен
1317860	0	自主	じしゅ	n,vs,vi	independence | autonomy | self-reliance	самостоятелност | автономия
1319180	0	軸	じく	n,n-suf	axis | shaft | axle	ос | вал
1319180	1	軸	じく	n	center | centre | focal point | key point	център | основен елемент
1319180	2	軸	じく	n	stalk | stem	стъбло
1319180	3	軸	じく	n	hanging scroll	висящ свитък
1319860	0	失業	しつぎょう	n	unemployment	безработица
1319860	1	失業	しつぎょう	n,vs,vi	losing one's job | becoming unemployed	загубване на работа
1320830	0	実は	じつは	exp,adv	as a matter of fact | by the way | to tell you the truth | to be honest | frankly | actually	всъщност | честно казано
1321040	0	実行	じっこう	n,vs,vt	execution (e.g. of a plan) | carrying out | (putting into) practice | action | implementation | fulfillment | realization	изпълнение | осъществяване
1321040	1	実行	じっこう	n,vs,vt	execution (of a program) | run	изпълнение (на програма)
1321170	0	実質	じっしつ	n	substance | essence	същност | съдържание
1321170	1	実質	じっしつ	adj-no	substantive | substantial | essential | real (e.g. interest rate)	реален | същински
1321170	2	実質	じっしつ	adv	in essence | in effect | essentially | effectively | practically	по същество | на практика
1321170	3	実質	じっしつ	n	parenchyma	паренхим
1322740	0	社会主義	しゃかいしゅぎ	n,adj-no	socialism	социализъм
1325980	0	主導	しゅどう	n,vs,vt	leadership | initiative | spearhead	водачество | инициатива
1327720	0	手紙	てがみ	n	letter | note	писмо
1327790	0	手術	しゅじゅつ	n,vs,vt	surgery | operation | procedure	операция | хирургическа намеса
1327790	1	手術	しゅじゅつ	n	skill with one's hands | sleight of hand	сръчност | ловкост на ръцете
1328110	0	手段	しゅだん	n	means | way | measure	средство | начин
1329350	0	首都圏	しゅとけん	n	Greater Tokyo Metropolitan area	столичен район на Токио
1329350	1	首都圏	しゅとけん	n	metropolitan area (of a capital)	столичен район
1329660	0	受け入れ	うけいれ	n	receiving | acceptance | reception | admission	приемане
1329790	0	受賞	じゅしょう	n,vs,vt,vi	winning a prize | receiving an award | being awarded	получаване на награда
1330290	0	授業	じゅぎょう	n,vs,vi	lesson | class | teaching | instruction | classwork | schoolwork	урок | занятие
1330640	0	収支	しゅうし	n	income and expenditure	приходи и разходи
1331030	0	周囲	しゅうい	n,adj-no	surroundings | environs	околност | заобикаляща среда
1331030	1	周囲	しゅうい	n,adj-no	circumference	обиколка
1331670	0	就職	しゅうしょく	n,vs,vi	finding employment | getting a job	постъпване на работа
1332810	0	終結	しゅうけつ	n,vs,vi,adj-no	end | close	край | приключване
1333750	0	集中	しゅうちゅう	n,vs,vt,vi	concentration (on a task) | focusing one's attention	концентрация | съсредоточаване
1333750	1	集中	しゅうちゅう	n,vs,vt,vi	concentration (of population, buildings, power, etc.) | centralization | convergence | focus (of a debate, questions, etc.)	концентрация (на население, власт и др.) | централизация
1333750	2	集中	しゅうちゅう	n	within a collection of works	в рамките на сборник от произведения?
1334080	0	住所	じゅうしょ	n	address (of a home, business, etc.) | residence | domicile	адрес | местожителство
1335140	0	１０万	じゅうまん	num	100,000 | hundred thousand	сто хиляди
1335250	0	従業員	じゅうぎょういん	n	employee | worker	служител | работник
1336500	0	重大	じゅうだい	adj-na,n	serious | important | significant | grave | weighty	сериозен | важен | значителен
1337000	0	銃	じゅう	n	gun | firearm | small arms (e.g. rifle, pistol, etc)	пистолет | оръжие | стрелково оръжие
1337780	0	塾	じゅく	n	cram school | private tutoring school | juku	частна школа за допълнителна подготовка | уроци извън училище
1338180	0	出す	だす	v5s,vt	to take out | to get out	изваждам | изкарвам
1338180	1	出す	だす	v5s,vt	to put out | to reveal | to show	показвам | разкривам
1338180	2	出す	だす	v5s,vt	to submit (e.g. thesis) | to turn in	предавам | подавам
1338180	3	出す	だす	v5s,vt	to publish | to make public	публикувам | издавам
1338180	4	出す	だす	v5s,vt	to send (e.g. letter)	изпращам
